2024-11-10 23:05:14,Banjarmasin,24.9,Clouds,94
2024-11-13 12:08:31,Banjarmasin,33.1,Clouds,47
2024-11-13 12:09:04,Banjarmasin,33.1,Clouds,47
2024-11-13 12:09:16,Palangkaraya,35.2,Clouds,45
2024-11-13 12:09:31,Jakarta,33.2,Haze,59
2024-11-13 12:10:56,Banjarmasin,33.1,Clouds,47
2024-11-13 12:11:05,Palangkaraya,35.3,Clouds,45
2024-11-13 12:11:09,Jakarta,33.2,Haze,59
